views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,year,month,day,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
10015,948,493,40658.65154798731,15.106445321944776,139186,268.635724221747,2024,10,16,0,0,0,0,0,0,0,0,0,0,1,0,0
9957,1679,246,30786.446290106476,23.526032168836103,197802,230.1093360144465,2025,5,31,0,0,0,0,0,0,1,0,0,0,0,1,0
10043,1130,497,36848.88817304069,16.51369502840978,263684,254.01719739222716,2024,7,17,0,0,1,0,0,0,0,1,0,0,0,1,0
10043,1147,157,0.0,17.69891195766988,476614,254.50478350227863,2024,8,26,0,1,0,0,0,0,0,1,0,0,1,0,0
9762,1399,340,0.0,4.780156706257818,356834,177.89708782426715,2025,1,25,0,1,0,0,0,1,0,0,0,0,1,0,0
9911,940,429,16737.24400622653,3.448612811017936,45402,154.0780246290283,2025,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0
9908,522,228,26810.811900145683,15.956158173199286,994790,190.91561763429056,2024,9,10,1,0,0,0,0,0,0,1,0,0,0,0,0
10193,1319,196,60181.09140982898,6.99800504457132,746456,362.8742775244239,2024,9,20,0,0,0,0,1,1,0,0,0,0,1,0,0
10135,1156,0,26441.47997904988,12.000150288772216,129868,200.05081502474195,2025,4,15,1,0,0,0,0,0,0,1,0,0,0,1,0
10114,897,472,36312.96665771101,11.262850724079776,436363,247.4261773006823,2025,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
10001,0,377,52005.20530315714,14.778908597139356,456612,313.9784556571737,2025,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0
9954,0,116,40461.2525550355,9.01138950636005,351560,269.2606670515109,2024,8,25,0,0,0,1,0,0,1,0,0,1,0,0,0
10079,436,300,48762.07709020013,15.212045167051643,307205,295.0559948525498,2025,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0
9865,0,156,35579.7175891285,12.058634290431296,170441,250.8358528796408,2025,5,28,0,0,0,0,1,0,0,0,0,0,1,0,0
10160,250,416,59090.12244104013,21.76341106180241,673388,342.966860330546,2025,5,7,0,1,0,0,0,0,1,0,0,0,0,1,0
10138,250,161,22753.151313783103,15.997316108643275,551893,167.15750999531448,2025,5,31,0,0,0,0,0,0,0,0,1,0,0,0,0
9898,1138,437,0.0,6.606339806697758,443219,237.98592514357296,2024,12,15,0,0,0,1,0,0,1,0,0,0,0,1,0
10051,0,496,49875.37516241483,25.599676802749304,380597,305.8134262347988,2025,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0
10008,253,316,35731.38857456361,2.6154089800179103,897234,230.3821231830659,2025,2,11,0,0,0,1,0,1,0,0,0,0,0,0,1
9952,1075,358,58319.83995195874,16.559894807779123,148529,351.43427351057767,2024,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10051,376,0,20799.74309759192,8.141857075435865,519594,161.08694969951665,2024,7,15,0,0,1,0,0,0,0,0,0,0,0,1,0
10006,1054,492,16558.937817092716,17.82879823294342,553209,156.77454243184502,2025,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0
9929,1260,395,41328.33561235984,4.945978808422536,864259,275.0229732270389,2025,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0
9997,1646,429,31035.42016222343,17.53258507978843,23210,234.0696507826215,2025,2,25,0,1,0,0,0,0,1,0,1,0,0,0,0
9925,784,309,41898.31934069923,10.100123045251513,368310,268.03004829080965,2025,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1
9980,1088,349,20714.101734536653,12.830889431454958,54008,174.35531935510917,2024,8,19,0,0,0,0,0,0,0,0,1,0,0,0,0
10089,629,137,34433.90379542197,9.84057720756693,946109,228.0730351353117,2024,11,30,0,0,0,0,1,0,0,0,0,0,0,0,1
10051,726,180,38627.36851426287,6.755999482109441,232178,250.0515085576045,2024,9,25,0,0,0,1,0,1,0,0,0,0,0,1,0
10029,1714,437,19764.23760712773,9.077252703859958,608980,182.4042298306996,2025,5,4,0,0,0,0,1,0,0,1,0,0,1,0,0
10037,983,372,34976.4866497908,3.4434134221980504,566130,240.4834714235233,2025,3,14,0,1,0,0,0,1,0,0,0,0,0,1,0
9940,858,273,42230.90160637064,6.678199875608783,131055,270.32929453110165,2024,9,16,0,1,0,0,0,0,0,0,1,0,0,0,0
9814,1192,371,49862.11953797068,15.927593124949732,590285,313.0753704139997,2024,11,24,0,0,0,1,0,0,0,0,0,0,0,0,0
9934,825,338,24767.94709186376,4.327472483208118,135854,188.5183053230374,2024,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9914,1609,178,23309.553346014214,14.160839578755551,576062,192.26335594334884,2024,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0
9882,1836,201,0.0,7.016765868512697,7326,285.0289890572843,2024,10,17,0,0,0,0,0,0,1,0,0,0,0,1,0
9973,537,114,33534.98600594512,8.161157230259779,361659,221.25410403931863,2024,11,2,0,0,0,0,1,1,0,0,0,0,1,0,0
9965,715,382,53836.78183208881,24.74699659412758,176102,324.5915207917846,2025,5,15,1,0,0,0,0,0,1,0,1,0,0,0,0
10025,1523,221,33646.440455214644,29.253553106877128,156787,240.83627650932488,2025,5,12,0,0,0,0,1,0,0,1,0,0,0,0,1
9947,527,401,16624.379301275723,5.168558762868226,137719,146.1538717389796,2024,11,16,0,0,0,0,1,0,1,0,0,0,0,1,0
10046,421,71,31265.214353289488,12.31209533837301,5727,208.2007542758678,2024,6,17,0,0,0,0,0,0,0,0,0,0,1,0,0
9863,1569,361,43647.77854256175,5.554183674969906,160195,290.34070561775115,2025,6,4,0,0,0,1,0,0,1,0,0,0,0,1,0
10033,956,258,59965.930854669925,17.089956047457946,295132,355.8528394860457,2025,2,20,0,1,0,0,0,0,0,0,1,0,0,0,0
9948,1844,377,19062.96173884484,24.265913431055843,942305,179.87911255384037,2025,2,23,0,0,0,1,0,0,1,0,0,0,0,1,0
9870,1717,71,37519.790128716784,23.73763294399911,154039,259.04595432460843,2025,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0
10018,1704,245,40024.81755281258,22.801289364545006,91671,274.3942973800722,2025,5,11,0,0,0,0,0,0,1,0,0,1,0,0,0
9912,1335,108,41457.01241069466,17.762581525535904,524185,271.89732921655195,2025,1,29,0,0,0,1,0,0,0,1,0,0,1,0,0
10041,588,191,45730.70001058636,25.642440541039235,516865,281.3055206670148,2025,2,25,0,1,0,0,0,0,0,1,0,0,0,0,1
10103,1045,95,45367.62388870765,24.05329684253047,593897,286.1214638812046,2024,6,18,0,1,0,0,0,0,0,1,0,1,0,0,0
9965,1420,59,53207.806610287975,21.84091932592882,276259,328.19176324269694,2024,10,20,0,0,0,0,0,1,0,0,1,0,0,0,0
9987,867,170,42227.43472280465,22.751450285110625,437715,268.9422271417378,2024,11,12,0,0,0,1,0,1,0,0,0,0,1,0,0
10250,1554,195,51709.04753724905,5.584846633977655,433108,327.25135725010296,2024,6,23,0,0,0,0,1,0,1,0,0,0,1,0,0
9899,479,175,55403.94863523286,2.5899082019373028,64232,324.02210159540203,2024,9,12,0,0,1,0,0,0,0,1,0,0,0,1,0
10099,880,377,18147.632141712445,29.34830584016493,794276,159.78192024795374,2024,9,8,0,0,0,1,0,0,0,0,0,0,1,0,0
9946,1610,106,43947.29414523976,24.48146734438661,363397,288.5071518439721,2024,12,5,0,0,0,0,0,0,0,0,0,0,0,1,0
10156,564,238,31116.99743081405,16.814435747068956,469873,213.40320275012888,2025,5,21,1,0,0,0,0,0,0,1,1,0,0,0,0
10028,1094,198,44972.64269012996,15.542111915726268,990362,286.48100899911566,2024,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0
9980,1473,475,23903.472279893824,7.882317935119166,978876,198.17445760651665,2024,12,21,1,0,0,0,0,1,0,0,1,0,0,0,0
9929,414,407,33425.021180038355,6.865683203178866,581275,223.4282635404737,2025,3,8,0,1,0,0,0,1,0,0,0,1,0,0,0
9918,812,305,33100.30587743649,16.1824223491992,952303,226.9275236158078,2025,3,14,0,0,1,0,0,0,1,0,1,0,0,0,0
10080,1206,0,47890.5050587022,15.897793803954428,158553,300.06144452068315,2025,5,23,0,1,0,0,0,0,0,1,0,0,0,0,0
10187,947,302,26729.07962865069,22.29754722940784,898082,200.56047637262063,2024,10,17,0,0,0,0,1,0,0,1,0,0,0,1,0
10063,751,279,47070.73665322832,19.38796298159609,819661,292.05182530205417,2025,4,13,0,1,0,0,0,0,0,0,1,0,0,0,0
9985,1351,498,37229.58434375489,7.234299996488791,919730,259.3253924851278,2025,3,11,0,0,0,0,1,0,1,0,0,1,0,0,0
10087,709,454,36537.91515152957,5.3791171436178615,717280,244.80542981692068,2025,3,18,1,0,0,0,0,0,0,0,0,1,0,0,0
10052,605,345,54788.590497136815,9.781571321202929,440690,327.00562010951427,2025,2,23,0,0,0,0,0,0,1,0,1,0,0,0,0
10137,428,220,38808.83843375919,18.45111353705967,463174,246.9208118769364,2024,7,13,0,0,0,1,0,0,0,0,1,0,0,0,0
9917,1499,115,25402.369009692156,29.865120943683674,477804,199.1722292924049,2025,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
10260,1949,254,31953.24131017494,22.428964889251148,160189,241.96706579153835,2024,12,13,0,0,0,1,0,0,0,0,0,0,0,1,0
10156,1726,369,16524.642479182523,2.5209374027277054,901131,166.8302712000214,2025,1,26,0,1,0,0,0,0,0,0,0,0,1,0,0
9998,457,113,55085.12598363761,11.522389857783285,806270,321.59109214640023,2025,1,31,0,0,1,0,0,0,0,1,0,1,0,0,0
10053,1581,371,35091.08309161216,27.080584089043704,15068,251.36795604381024,2025,4,5,0,0,0,0,1,0,1,0,0,1,0,0,0
9966,973,284,0.0,21.900210146269696,318388,279.8185840722286,2025,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0
10046,1709,325,39898.53786169984,13.71984433604278,153840,275.4057632203463,2025,2,25,0,1,0,0,0,0,0,1,1,0,0,0,0
9957,1700,215,53512.5728711374,10.966505449631477,99110,337.0805971082584,2025,4,24,0,0,1,0,0,1,0,0,0,0,0,1,0
10017,1375,68,34576.77655607996,29.34707278464619,718410,240.0073030664868,2024,11,12,0,0,0,0,1,0,0,0,1,0,0,0,0
9953,298,387,50094.98624119172,20.625969892889724,463710,299.8069781136267,2025,2,19,0,0,0,0,0,0,1,0,1,0,0,0,0
10003,687,0,57719.80728283531,22.761448228225436,382976,344.144606247513,2025,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0
9972,661,293,36455.05694236675,3.122231885667022,332231,240.22344000629357,2025,1,5,0,0,1,0,0,0,0,1,0,0,1,0,0
9890,555,369,30792.966134093254,7.265514665084293,752067,212.58643807464324,2024,7,23,1,0,0,0,0,0,0,1,0,0,0,0,1
10037,380,144,52381.24989702131,2.606371046481108,421986,308.25615898654,2024,6,9,0,0,0,1,0,0,0,0,0,0,0,0,0
9941,396,0,30749.74653712524,22.45207432064839,188219,207.9390732592028,2025,5,5,0,0,0,0,1,0,0,1,0,0,0,0,1
10168,1792,430,52735.16775289404,13.420560501088286,41374,339.79140302360105,2025,4,19,1,0,0,0,0,0,1,0,0,0,0,0,0
10095,0,383,38336.63971273633,27.614005234479443,833304,256.23192661934485,2024,7,12,0,0,1,0,0,1,0,0,0,0,0,0,1
10132,1061,414,28244.482748696595,27.47956518512788,931479,211.30266845185545,2025,2,25,0,0,0,1,0,1,0,0,0,1,0,0,0
9986,666,331,34128.44230916185,12.345532634815337,665578,230.06653395719368,2024,6,27,0,1,0,0,0,0,0,1,0,1,0,0,0
10035,1614,500,37711.15853825266,26.56210637571095,202469,266.410959215995,2024,10,28,0,0,0,1,0,0,0,0,0,0,0,0,0
10027,1244,165,58971.94424096784,8.883408955421588,670866,354.486925469797,2024,12,25,0,0,0,0,1,0,1,0,0,1,0,0,0
9994,512,393,18100.538925247653,17.108827552391794,577202,152.9628583240344,2025,1,28,0,0,0,0,1,0,0,0,0,0,0,1,0
10000,1860,275,38331.02205402442,2.873138217625014,289891,269.51189851948646,2025,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0
9992,1276,246,27111.180855946903,24.241757799734536,831273,206.03802677692264,2024,11,21,0,1,0,0,0,0,0,0,1,0,0,0,0
10102,557,199,28919.951704756782,19.42990264344816,971988,201.97317285681308,2025,4,12,0,0,1,0,0,0,1,0,0,0,0,1,0
10054,1992,275,31628.74933339507,28.506584060342245,232030,240.4638863722498,2024,6,23,0,0,1,0,0,0,0,1,0,0,0,1,0
9999,249,295,17180.621255715683,14.081899871796146,267407,142.44729143691129,2024,7,18,0,0,1,0,0,1,0,0,0,0,1,0,0
10055,890,314,17309.19532795594,5.103808970954188,321353,154.68889301002548,2025,1,16,0,0,0,1,0,0,0,0,0,0,0,1,0
9897,1064,264,58515.80361022605,2.65459030534642,384039,350.2669075621275,2024,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
10079,1154,178,25451.541568480807,9.91478723007766,376883,195.4013053995559,2024,12,21,0,0,0,1,0,0,0,1,0,1,0,0,0
9914,451,159,24969.741949801377,28.352611908013365,909176,179.86086070278176,2024,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0
9902,1211,284,29322.558250101814,13.620880858044089,844732,215.5306505174709,2025,1,25,1,0,0,0,0,0,0,1,0,0,1,0,0
9951,842,90,46616.92321597343,11.76974647897242,138068,287.6443811166596,2024,6,14,0,0,0,0,1,1,0,0,0,0,1,0,0
9783,426,402,48732.29272350913,6.605673161334954,994750,294.9545354675928,2024,11,29,0,0,0,0,1,1,0,0,0,0,0,0,0
9980,764,459,39276.84770064707,14.605312415855987,544747,258.1919541261965,2025,5,4,0,0,0,0,1,0,1,0,0,0,1,0,0
10087,1975,398,27968.01883176686,6.866170624318844,672751,225.19904412316956,2025,1,27,1,0,0,0,0,0,0,1,0,0,1,0,0
10117,593,451,52382.061726417895,11.883065935133033,11135,317.61424101914656,2025,1,24,0,1,0,0,0,1,0,0,0,0,0,0,1
10172,339,445,40952.559295442006,11.541882391530184,931650,259.5473040332884,2024,7,30,0,0,0,0,1,0,0,0,0,0,0,1,0
9933,1219,265,53818.87083654884,11.727638110513071,858935,330.99185152425457,2024,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10027,321,476,21150.30064854454,25.324444422797576,587802,165.65677770406035,2024,8,6,0,0,1,0,0,0,0,0,0,0,1,0,0
10156,1477,174,49786.48004738553,18.928922799138416,394605,316.0132067541943,2025,4,11,0,0,1,0,0,1,0,0,0,0,0,1,0
10070,1901,124,47787.223073491856,10.901124794720689,438616,312.5676143755224,2025,4,9,0,0,0,1,0,1,0,0,1,0,0,0,0
9820,1007,252,56564.03973295901,6.196012725515369,241853,339.47811955404,2024,10,3,0,1,0,0,0,0,1,0,0,1,0,0,0
10091,1472,377,40768.31340468049,3.3633581427412547,521223,276.56115856294184,2024,11,5,1,0,0,0,0,0,0,0,0,1,0,0,0
9948,1220,435,20920.975705409117,12.239266705397483,685236,178.9107442945819,2024,7,4,0,1,0,0,0,0,1,0,0,0,0,0,0
10053,354,240,15346.996073270397,5.602809885250994,385495,134.94332893006654,2024,10,14,1,0,0,0,0,0,1,0,0,0,1,0,0
9914,0,251,22545.745227800973,11.376477305874882,12586,189.95140673983408,2024,9,11,0,0,1,0,0,0,0,1,0,1,0,0,0
10036,1654,451,52259.1580692534,24.61490809521249,152421,334.8485462885693,2024,7,22,0,0,0,0,0,1,0,0,0,0,1,0,0
10013,708,472,15277.111480448346,12.270445482991342,884919,144.47722824559952,2024,10,31,0,0,1,0,0,1,0,0,0,0,0,1,0
9994,0,377,42404.08899324157,24.695385506884246,641858,278.52553036569896,2024,7,19,0,0,1,0,0,0,1,0,0,0,1,0,0
10002,1590,310,53589.35410074299,12.723332157520304,723015,337.4192423566216,2025,2,5,1,0,0,0,0,0,0,1,1,0,0,0,0
9869,420,470,27065.75926988646,10.65430043214914,910928,194.3206000979977,2024,8,24,0,0,0,0,1,0,1,0,0,1,0,0,0
10012,614,384,53533.30096207474,10.631814598062256,173189,321.70408999758786,2024,7,17,1,0,0,0,0,0,0,0,0,0,0,1,0
10134,853,498,28552.743120979616,17.500304702503865,242840,210.63516207735623,2024,6,15,0,1,0,0,0,1,0,0,0,0,0,0,1
10261,957,77,0.0,18.326545122742328,961701,181.51996117688265,2024,6,23,0,1,0,0,0,0,0,0,0,1,0,0,0
10178,1861,105,56709.91617928138,17.450500230451315,971740,354.18263803932723,2024,9,5,0,0,0,0,1,0,0,1,0,0,1,0,0
10002,851,413,37399.60158966673,19.91328440948793,363819,250.1609204478846,2024,7,11,0,0,0,0,1,0,0,1,0,0,1,0,0
9872,1244,0,20535.87521829759,19.34006762885571,383364,176.81949590390852,2025,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0
9892,1178,65,19725.58636222905,5.992326946200631,253024,165.90206743183245,2024,10,2,0,1,0,0,0,0,0,1,0,0,0,0,0
9964,918,176,40225.78051952611,17.225389212783963,546210,260.36519702390086,2024,11,25,0,1,0,0,0,0,0,0,0,0,0,0,0
10081,716,402,38343.18998670459,7.89021161726915,543271,252.5117692268538,2024,6,21,0,0,0,1,0,0,0,1,0,0,1,0,0
9948,267,487,57399.01527125159,9.151516679101466,346314,335.4019589208867,2025,3,24,0,0,0,0,0,0,1,0,0,0,0,1,0
9831,1264,71,53407.05097149046,19.044916353670637,490623,325.9579364966825,2025,3,5,0,0,1,0,0,1,0,0,0,0,0,0,1
10098,338,170,35788.966524601085,20.10414952771703,47704,230.07408336559703,2024,10,5,1,0,0,0,0,1,0,0,1,0,0,0,0
9922,1523,460,0.0,6.47867910564352,82043,228.8913735251595,2024,10,4,0,0,0,1,0,0,0,1,0,0,0,1,0
9955,413,83,36904.5953356676,10.068156830790963,925632,234.38242076960196,2024,11,5,0,0,0,0,0,1,0,0,0,0,0,1,0
10100,1431,58,35034.20294248109,24.467106100212742,758438,243.3869369125512,2024,11,7,0,0,0,0,1,1,0,0,0,0,1,0,0
10022,1914,262,39629.708472374616,19.746991710690946,826265,276.4539120654972,2024,6,17,1,0,0,0,0,0,0,1,0,0,0,0,1
9833,973,417,31566.492475147545,26.161207299132663,480854,223.94556937369413,2025,4,14,0,0,1,0,0,0,0,0,0,0,1,0,0
9885,665,160,41502.39218586549,29.715457747279476,755735,261.34880945766497,2024,7,9,0,1,0,0,0,0,1,0,0,0,0,0,0
9954,888,438,50587.36939528875,25.493792825689813,432632,313.15063927348496,2024,8,25,0,0,0,1,0,0,0,1,0,0,1,0,0
10049,627,423,42011.87423782994,2.993362197517323,738011,268.4724394918356,2024,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0
10148,593,348,27853.31397976489,12.177185347485644,353903,200.36380949880288,2024,9,4,0,0,0,1,0,0,0,1,0,1,0,0,0
9982,804,247,31985.22299645875,7.609519282232961,121902,220.8695254907027,2024,8,11,0,1,0,0,0,0,0,0,0,0,0,1,0
9876,972,137,48256.69648494256,20.14836634034542,458124,298.02653257756435,2025,5,17,0,0,1,0,0,0,0,1,0,0,0,0,0
9953,1901,433,21352.432181157063,16.112400364078095,325375,192.6411254147453,2024,6,9,1,0,0,0,0,0,0,1,1,0,0,0,0
10027,680,0,59860.508693781696,22.41305466673366,322058,347.0918188412543,2024,7,13,1,0,0,0,0,1,0,0,0,0,0,0,1
10004,417,104,28103.725021666218,11.7042527077879,282408,193.5753967317335,2025,3,8,1,0,0,0,0,0,0,0,0,0,1,0,0
9916,385,488,46237.900572482045,16.421918939549556,798937,284.6610477994888,2025,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
9959,1351,182,45670.06461959166,14.49269600663838,308615,293.5516643523918,2025,4,10,0,0,0,1,0,1,0,0,0,0,0,0,0
9955,0,326,24278.49069098558,6.239737252594049,215916,183.26081520334083,2024,9,24,0,0,0,0,0,0,0,0,0,0,0,1,0
9977,1306,308,53579.80202495611,29.15002005384901,332282,332.3283661733766,2024,7,31,0,0,1,0,0,0,0,1,1,0,0,0,0
10099,357,356,24622.008377337293,5.135579166819917,990414,180.95567836480188,2024,7,13,0,1,0,0,0,0,0,0,0,0,0,1,0
9982,1059,324,40463.62804256524,2.575366823584802,402825,266.5474695442977,2025,1,17,0,0,1,0,0,0,0,0,0,0,0,0,1
10008,1915,191,31752.86591638448,28.76494391664357,580430,238.04219663287188,2024,9,5,0,0,1,0,0,0,0,0,0,0,0,0,1
10236,1171,392,31231.5008871143,20.24989284159127,84447,227.43943991650585,2025,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0
9826,0,310,17878.959852023218,6.6972338784843295,567536,147.86320967484323,2024,6,24,1,0,0,0,0,0,1,0,0,0,1,0,0
9936,502,381,27527.548010551847,23.452631954243536,658007,196.72650445897392,2025,5,7,0,1,0,0,0,0,0,0,1,0,0,0,0
10135,1967,55,33142.91646728041,7.720785579993453,577761,243.8136218730665,2024,8,6,0,0,0,0,0,1,0,0,0,0,1,0,0
9894,1880,195,49010.74356009106,23.072528579482427,686361,318.27828380547294,2025,5,18,0,0,0,0,1,1,0,0,0,1,0,0,0
9884,1575,63,33270.546310825324,24.89888950365545,918038,236.5075853940929,2024,7,19,0,0,0,0,0,0,0,1,0,0,1,0,0
10016,1148,143,46740.3474404409,9.074086241643924,911416,294.73520404615226,2024,7,26,0,1,0,0,0,1,0,0,0,0,0,1,0
9986,1590,138,44399.39310982587,19.2371371799387,407300,291.0532524916801,2025,3,7,0,0,1,0,0,1,0,0,0,1,0,0,0
9924,225,115,18541.266683071462,21.21539663112044,286230,144.96510350632087,2024,9,29,0,0,0,0,0,0,0,0,0,0,0,1,0
10067,1971,63,30818.85503618489,5.073962439608182,145462,232.7086928370517,2024,11,22,0,0,0,1,0,0,0,0,0,0,0,1,0
10046,1282,340,48623.19515267216,26.878445292929374,316591,309.457282163409,2024,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9949,923,138,0.0,29.79869342692771,583053,347.82339471294546,2024,10,20,0,0,0,1,0,0,1,0,0,0,0,0,0
10067,1768,414,33356.93218541877,18.023986100949596,137189,247.21827625290123,2024,12,2,0,0,0,0,1,0,1,0,0,0,0,1,0
9905,1215,311,55235.0590964256,15.021065598848727,37762,338.2444993953979,2025,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0
9939,1495,89,26128.76138191112,15.809304779898502,540731,202.1958401262129,2025,3,19,1,0,0,0,0,1,0,0,0,0,0,0,0
9833,1149,176,17368.635377213974,24.08384461671364,186174,155.89208761806455,2024,11,29,0,1,0,0,0,0,1,0,0,0,0,0,1
10105,345,273,53078.64837895523,2.246779737055084,719393,313.51398685359044,2024,12,8,0,0,0,1,0,0,0,0,0,0,0,0,0
10086,1544,388,32038.5293064518,18.21230460744893,800819,236.80477823503136,2024,7,29,0,1,0,0,0,1,0,0,0,0,0,0,1
9976,523,281,48910.66981305817,8.479490033232462,851678,296.3886100200687,2025,4,7,0,0,1,0,0,0,0,1,1,0,0,0,0
10058,1687,118,52122.2971113848,25.68490346337165,109762,329.16173337870987,2024,9,4,0,1,0,0,0,0,1,0,0,1,0,0,0
9855,1885,126,47089.2050178602,27.84065131442463,310332,307.9159259143601,2024,11,20,1,0,0,0,0,0,0,0,1,0,0,0,0
10083,700,52,20888.85570687532,28.94540314563715,11260,163.94253735486117,2025,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0
10002,1986,404,15207.49417501204,24.818856658457303,289186,164.8883969249008,2024,6,24,0,1,0,0,0,1,0,0,1,0,0,0,0
9995,1157,299,56093.73193900952,24.083933659843726,856798,341.55856386065443,2024,6,18,1,0,0,0,0,0,0,1,0,0,0,0,0
10046,251,267,20682.21587103321,29.389346412006343,731383,158.75370149772942,2024,7,30,0,1,0,0,0,0,1,0,0,0,0,1,0
9967,1778,330,57113.17574846058,7.249126686990614,572900,357.4250307626831,2025,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0
9990,752,140,18400.50983706403,10.826014056094078,796080,154.13280473861553,2024,9,24,0,1,0,0,0,0,0,1,0,1,0,0,0
9897,1125,274,0.0,23.55007748010494,878810,247.75995470844555,2024,11,17,0,0,0,0,1,0,0,0,1,0,0,0,0
9910,1098,0,29905.986985852916,2.454707588242223,797911,216.8791916601724,2025,1,29,0,1,0,0,0,0,1,0,1,0,0,0,0
10065,1818,478,48171.58243786705,26.2331956178004,385422,319.01141081842667,2024,10,4,0,0,1,0,0,0,1,0,1,0,0,0,0
9981,396,428,56782.90369928716,2.8074165698547384,685134,333.8723365628315,2024,12,12,0,0,0,0,1,0,0,0,0,0,0,0,1
10026,1774,181,55856.68804675396,13.692704771567808,918259,349.1790229505174,2024,9,18,1,0,0,0,0,0,0,1,1,0,0,0,0
9926,620,424,27811.22825509558,17.814267947997543,323902,200.7789848820501,2024,10,19,0,0,0,0,0,1,0,0,0,0,1,0,0
10010,480,257,34706.80088567844,27.072473998053407,380970,228.4495639383932,2025,3,22,0,1,0,0,0,0,1,0,1,0,0,0,0
9915,0,350,35693.94892594319,18.165334761848328,560225,245.82559516954703,2025,6,3,0,0,0,1,0,1,0,0,0,1,0,0,0
9945,931,456,36670.81851306495,9.6282732344331,383245,248.5420985601083,2024,10,19,0,1,0,0,0,0,1,0,0,0,0,0,0
9992,600,205,32440.74244084683,23.58138720264093,317619,218.84110343036727,2024,12,22,0,1,0,0,0,0,0,0,1,0,0,0,0
10061,631,452,0.0,2.0511132369161387,775172,252.6257536135057,2025,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0
10035,1412,207,37771.676464718366,5.071791245412564,232462,258.18853375514817,2024,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0
9985,1273,195,37263.052464812725,15.890850012091104,112921,252.9347979128258,2024,10,23,0,0,0,0,1,0,1,0,0,1,0,0,0
9925,605,99,42148.77182395189,4.542703685916669,195850,262.5249354175741,2024,7,27,1,0,0,0,0,1,0,0,0,1,0,0,0
9988,1405,166,48383.02279101872,28.62308106676654,522172,307.14622323271794,2025,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1
9930,1419,180,59555.680583777365,18.899758034863392,407281,359.99916009692095,2024,9,29,0,0,0,0,0,0,0,1,1,0,0,0,0
10028,1723,166,54383.61608374523,11.90490955487216,457539,341.1102281576576,2025,5,22,0,0,1,0,0,0,0,0,0,0,1,0,0
9982,0,490,36481.797764236464,7.165978860477703,158857,253.61868840770524,2025,1,19,1,0,0,0,0,0,0,0,0,0,0,1,0
10035,1049,307,22989.92563170564,17.426043516847066,748132,183.97916839885443,2024,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0
10074,214,390,49592.456785027374,18.59819743271625,378248,296.67606708346415,2024,7,23,0,1,0,0,0,0,0,1,0,0,0,0,1
